count,date,title,description,org_link,link
554,2024-01-18 12:24:00,"[생생플러스] 세계경제, 트럼프 선전에 당혹, 이익추구 판 될 것",대놓고 '만약에 <b>군사</b>적인 도발이 있었을 경우에 여기에 개입한 것은 바보짓이다'라고 지금 얘기를 하고 있는... <b>AI</b> 관련해서도 교수님 하실 말씀 있으시면 부탁드립니다. ◆ 김대호: 밤사이에 '<b>AI</b> 스마트폰도 내놨다'라고... ,https://www.ytn.co.kr/_ln/0102_202401181224467267,https://n.news.naver.com/mnews/article/052/0001987053?sid=101
555,2024-01-18 11:17:00,절박한 서명운동... 세계의 K팝 팬들까지 윤 정부에 묻고 있다 [소셜 코리아],이스라엘군은 현재 인공지능(<b>AI</b>) 시스템을 사용해서 공격 목표를 산출하는 것으로 알려져 있다. 이스라엘과 팔레스타인 언론인들이 운영하는 독립 온라인 언론인 &lt;+972매거진&gt;은 &quot;비<b>군사</b>적 목표물에 대한 폭격 권한을... ,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002994131&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002419280?sid=104
556,2024-01-18 10:54:00,CES 2024에서 선보인 의료 로봇은?…'재활부터 간병·물류운송'까지 다양,인공지능(<b>AI</b>) 기반 물류 시스템을 통해 공급망 관리도 보장된다. 바렛 테크놀로지(Barrett Technology)의... 하는 <b>군사</b>용 로봇이다. 후카시스템(Hucasystem)의 GTR-A. 사진=후카시스템 후카시스템(Hucasystem)은 첨단 로봇... ,https://www.medigatenews.com/news/1096433126,https://www.medigatenews.com/news/1096433126
557,2024-01-18 10:35:00,"日, 경제안보 기밀정보 담당자 신변조사 법제화 추진…“정부 믿을 수 있나”","인공지능(<b>AI</b>) 등의 첨단기술이 다른 나라에 유출돼 <b>군사</b>적으로 전용되는 것을 방지할 필요가 있다”고 강조했다. 적성평가제도는 2014년 시행된 특정비밀보호법에서 도입됐다. 방위, 외교, 스파이 방지, 테러 방지 4개... ",http://www.segye.com/newsView/20240118505495?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003895987?sid=104
558,2024-01-18 10:18:00,"[안보칼럼] 하마스의 침공 방식과 북한의 하이브리드戰, 대응체계","핵 무력을 법제화하고, 탄도⋅순항미사일과 ‘<b>군사</b> 정찰위성(만리경-1호)’을 발사하는 등 투발 방식과... &lt;2022 국방백서&gt;는 감시 및 조기 경보시스템과 <b>AI</b> 설치 비율을 높였으나, 전방 지역과 해⋅강안 지역의 과학화... ",http://www.konas.net/article/article.asp?idx=61874,http://www.konas.net/article/article.asp?idx=61874
559,2024-01-18 09:34:00,1월 3주차 해외 ESG 핫클립,Social(사회) EU <b>AI</b>법 시행 시 <b>AI</b>교육 기업 직격탄… 적합성 평가 의무화 EU의 '<b>AI</b>법(<b>AI</b> Act)'이 올해 관보에... 구형 반도체는 가전·차량·<b>군사</b> 분야 등 IT 기기 전반에 사용돼 글로벌 공급망 전반에서 중요한 위치인데... ,http://www.impacton.net/news/articleView.html?idxno=10659,http://www.impacton.net/news/articleView.html?idxno=10659
560,2024-01-18 08:48:00,"한 총리 &quot;원전, 다보스 첫 의제된 덕에 한국에 큰 관심&quot;","이번 다보스포럼의 주요 의제인 인공지능(<b>AI</b>)에 대해서는 &quot;<b>AI</b>의 잠재력이 굉장하다고 생각하고 교육과 의료... 얻기 위한 <b>군사</b>장비 강화나 훈련 등은 원칙대로 해야 한다&quot;고 말했습니다. (사진=국무총리실 제공, 연합뉴스)",https://news.sbs.co.kr/news/endPage.do?news_id=N1007503499&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001123636?sid=104
561,2024-01-18 08:03:00,"美 증시, 강한소비에 하락…'<b>AI</b> 폰' 갤럭시S24 공개[뉴스새벽배송]",삼성전자(005930)는 ‘갤럭시S24’를 공개하며 ‘인공지능(<b>AI</b>) 폰’의 서막을 알렸다. 13개 언어 실시간 통역과... 북한이 <b>군사</b>적 위험을 관리하고 한반도에서 지속적인 평화를 창출하기 위한 방법을 찾는 실질적 논의에... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01416966638759032,https://n.news.naver.com/mnews/article/018/0005657010?sid=101
562,2024-01-18 07:39:00,"'장르가 김태형' 방탄소년단 뷔, 감탄 부르는 'V컷'",마치 <b>AI</b>를 보는듯한 아름다운 비주얼과 완벽한 비율이 시선을 사로잡았다. 블루색의 장발헤어스타일을 한... 한편 5주간의 기초<b>군사</b>훈련을 마친 뷔는 육군훈련소 훈련병 수료식에서 '최정예 훈련병'에 선발되며 이등병... ,https://www.starnewskorea.com/stview.php?no=2024011807360839379,https://n.news.naver.com/mnews/article/108/0003209744?sid=106
563,2024-01-18 07:30:00,[연합뉴스 이 시각 헤드라인] - 07:30,북한이 <b>군사</b>적 위험을 관리하고 한반도에서 지속적인 평화를 창출하기 위한 방법을 찾는 실질적... 전문보기: https://www.yna.co.kr/view/AKR20240117137600003 ■ 삼성 &quot;이젠 <b>AI</b>폰&quot;…13개 언어 실시간 통번역·동그라미로... ,https://www.yna.co.kr/view/AKR20240118015400011?input=1195m,https://n.news.naver.com/mnews/article/001/0014451642?sid=100
564,2024-01-18 07:23:00,"오픈<b>AI</b>, 美 국방부와 협력해 ‘사이버 보안 도구’ 개발 중",앞서 오픈<b>AI</b>는 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램의 자사 <b>AI</b> 사용을 막는다는 조항을 삭제했습니다. 오픈<b>AI</b>의 최대 투자자인 마이크로소프트(MS)도 미군 및 기타 정부 기관과 여러 소프트웨어 계약을 맺고... ,https://biz.sbs.co.kr/article_hub/20000153309?division=NAVER,https://n.news.naver.com/mnews/article/374/0000367107?sid=104
565,2024-01-18 07:11:00,1월 18일 굿모닝MBN 주요뉴스,"▶ 미 국방부 &quot;북 <b>군사</b>위성 전쟁 능력 주시&quot; 미 국방부 고위 당국자가 북한이 발사한 <b>군사</b>위성의 전쟁 능력을... ▶ 휴대전화도 <b>AI</b> 시대…실시간 통번역 가능 삼성전자가 인공지능, <b>AI</b> 기술이 탑재된 첫 번째 스마트폰을... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4995734,https://n.news.naver.com/mnews/article/057/0001793797?sid=102
566,2024-01-18 07:01:00,軍만 초음속기 보유했다고?…‘서울~뉴욕 7시간’ 초음속 여객기 부활한다[이...,주로 <b>군사</b>력을 강화하기 위한 방위산업에 적용했다. 다만 지구를 하나의 생활권으로 묶기 위해 초음속... 이를 근거로 인공지능(<b>AI</b>)을 활용해 X-59의 구조를 설계했다. 기체의 앞부분인 기수는 ‘다트’처럼 뾰족하고... ,https://www.sedaily.com/NewsView/2D44Q9UHYU,https://n.news.naver.com/mnews/article/011/0004288338?sid=100
567,2024-01-18 06:48:00,"삼성 '갤럭시S24' 공개…뉴욕증시, 국채금리 강세에 하락 [모닝브리핑]","◆ 삼성, '<b>AI</b>폰 시대' 연다…<b>AI</b> 탑재 갤럭시 S24 시리즈 공개 삼성전자가 인공지능(<b>AI</b>) 기술이 탑재된 첫... ◆ 美국방당국자 &quot;北 <b>군사</b>위성의 전쟁 능력 주시…대응계획 수립중&quot; 미국 국방부 고위당국자는 북한의 <b>군사</b>... ",https://www.hankyung.com/article/2024011820837,https://n.news.naver.com/mnews/article/015/0004938136?sid=101
568,2024-01-18 06:24:00,"테슬라, 중국·유럽은 가격 내리고, 한국은 나몰라라? [글로벌 비즈]",앞서 오픈<b>AI</b>는 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램에서 오픈<b>AI</b>의 <b>AI</b> 사용을 막는다는 조항을 삭제했는데요. 오픈<b>AI</b>의 최대 투자자인 마이크로소프트(MS)도 미군 및 기타 정부 기관과 여러 소프트웨어 계약을 맺고... ,https://biz.sbs.co.kr/article_hub/20000153289?division=NAVER,https://n.news.naver.com/mnews/article/374/0000367090?sid=104
569,2024-01-18 06:02:00,"아세안, 반도체 생산기지 대만 대체할까[가깝고도 먼 아세안](24)","하지만 젠슨 황은 “일본의 GPU 수요를 우선시하고 인공지능(<b>AI</b>) 연구개발에 초점을 둔 연구개발센터 설립... “반도체가 <b>군사</b> 기술 지형을 근본적으로 재편하고 있다”며 “통신 시스템, 자율 차량, 인공지능 방어 기술은... ",https://weekly.khan.co.kr/khnm.html?mode=view&code=117&artid=202401180600011,https://n.news.naver.com/mnews/article/033/0000046731?sid=104
570,2024-01-18 05:03:00,"적군 실시간 분석해 ‘표적 선별’… <b>AI</b>, 미래전 판도를 뒤집는다 [<b>AI</b> 블랙홀...",#<b>AI</b> 활용 ‘<b>군사</b> 경쟁’ 가속 표적 찾아 자폭·적 얼굴 인식 딥페이크로 가짜 뉴스 제작 영화나 드라마에 나올 법한 존재로 여겨졌던 <b>AI</b>는 2022년 우크라이나·러시아 전쟁을 계기로 전쟁 양상을 완전히 바꿀 수 있는... ,https://www.seoul.co.kr/news/newsView.php?id=20240118008001&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003424463?sid=101
571,2024-01-17 23:05:00,"유엔 사무총장 &quot;가자지구 전쟁 국제법 무너뜨려, 즉각 휴전해야&quot;","구테흐스 사무총장은 심화하는 기후위기 위험성을 강조하고, 인공지능(<b>AI</b>)의 위험성을 경고하기도 했다.... 타국의 <b>군사</b>적 개입이 늘어나며 휴전은커녕 전쟁 불길이 번질 조짐이 뚜렷해지고 있다. 이에 따라 '인도적 휴전... ",https://www.hankookilbo.com/News/Read/A2024011722100005053?did=NA,https://n.news.naver.com/mnews/article/469/0000780882?sid=104
572,2024-01-17 20:43:00,[미리보는 이데일리 신문] ISA 가입대상·비과세 한도 확 늘린다,"이젠 <b>AI</b>폰 시대” -美금리·대북·중동 리스크 산적 코스피 2430선까지 주저앉아 -처장 빈손 퇴임, 3년간 유죄... 中 <b>군사</b>·경제 보복 계속할 것 △尹대통령 민생토론회…상생금융 키운다 -국민 절세통장 비과세 한도 2.5배... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03932726638758704,https://n.news.naver.com/mnews/article/018/0005656906?sid=101
573,2024-01-17 18:53:00,"韓총리 &quot;원전, 다보스 첫 의제된 덕에 한국에 큰 관심&quot;",&quot;의료·교육에 <b>AI</b> 응용하면 굉장한 효과…北에 대화의 문 열지만 억지력 확보&quot; 안희 특파원 = 스위스... 억지력은 분명히 확보돼야 한다&quot;면서 &quot;억지력을 얻기 위한 <b>군사</b>장비 강화나 훈련 등은 원칙대로 해야 한다&quot;고 말했다.,https://www.yna.co.kr/view/AKR20240117158800088?input=1195m,https://n.news.naver.com/mnews/article/001/0014451191?sid=104
574,2024-01-17 18:20:00,일자리·생산성 이어 <b>군사</b> 분야로 확산되는 <b>AI</b> 위협,하지만 과거 군비경쟁이 그랬듯 어느 나라든 겉과 속이 다르게 행동할 가능성이 적지 않으므로 국방<b>AI</b>도 뒤처지지 않는 게 더 중요해 보인다&quot;며 &quot;<b>군사</b><b>AI</b> 관련해 정치외교적 메시지 수준을 넘어 실제로 글로벌 협력이... ,https://www.dt.co.kr/contents.html?article_no=2024011702109931081004&ref=naver,https://n.news.naver.com/mnews/article/029/0002850123?sid=105
575,2024-01-17 18:10:00,"김관진 국방혁신위 부위원장 | “김정은 전쟁 발언, 허풍이라 치부해선 안 돼...",우주 작전 수행과 <b>군사</b> 작전을 지원할 수 있도록 <b>AI</b> 등 첨단 과학기술 기반의 전력을 확충해나갈 것입니다.” 전문가들은 우주 발사체와 위성으로 구분해 봤을 때 정찰위성 등 위성 분야와 고체로켓(발사체) 분야는 아직... ,http://monthly.chosun.com/client/news/viw.asp?ctcd=E&nNewsNumb=202402100012,http://monthly.chosun.com/client/news/viw.asp?ctcd=E&nNewsNumb=202402100012
576,2024-01-17 17:55:00,오픈<b>AI</b> 다음 목표는 '사이버 보안'? &quot;미 국방부와 협력 중&quot;,"최근 오픈<b>AI</b>는 '<b>군사</b> 및 전쟁 응용 프로그램에서 자사 <b>AI</b> 사용을 막는다'는 내용의 조항을 삭제한 바 있다. 다만 무기 개발, 재물 파괴에 대한 이용은 여전히 금지하고 있다. 오픈<b>AI</b>는 최근 사이버 보안 시장에서 <b>AI</b> 기술의... ",https://www.ddaily.co.kr/page/view/2024011717513806207,https://n.news.naver.com/mnews/article/138/0002165092?sid=105
577,2024-01-17 17:20:00,'중화권 리스크'도 고민거리…현지부진·경쟁심화·양안냉각,특히 대만해협에서 <b>군사</b>적 긴장이 고조될 경우 반도체 산업을 중심으로 우리 경제가 입게 될 피해가 적지... 인공지능(<b>AI</b>) 등 핵심 산업에 대한 경쟁력 강화 가능성을 높게 보고 있습니다. 17일 산업연구원이 발표한 '중국... ,http://www.newstomato.com/ReadNews.aspx?no=1216529&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1216529&inflow=N
578,2024-01-17 17:18:00,"<b>AI</b> 연산 기능이 추가된 초경량 노트북, ASUS Zenbook 14 OLED UX3405MA","국방성 <b>군사</b> 규격인 US MIL-STD-810H 밀리터리 등급 표준을 충족하는 뛰어난 견고함으로 설계되었다.... 먼저 신경망 처리 장치인 NPU 코어는 배터리 수명을 보존하는 동시에 풍부한 협업, 로컬 <b>AI</b>... ",http://www.ilovepc.co.kr/news/articleView.html?idxno=48831,http://www.ilovepc.co.kr/news/articleView.html?idxno=48831
579,2024-01-17 17:09:00,먹구름 낀 2차전지 vs 날개 단 <b>AI</b>…'큰 손' 중국이 희비 가른다,예상된다&quot;며 &quot;대만해협에서 <b>군사</b>적 긴장이 고조될 경우 우리 경제가 입게 될 피해가 작지 않을 것&quot;이라고 분석했다. 반면 <b>AI</b>‧반도체 분야는 상대적으로 이 같은 지정학적 리스크에서 자유로울 수 있다는 분석이... ,http://www.sisajournal.com/news/articleView.html?idxno=281352,https://n.news.naver.com/mnews/article/586/0000071317?sid=101
580,2024-01-17 16:50:00,오픈<b>AI</b> “‘사이버 보안 도구’ 개발 중…미 국방부와 협력”,"앞서 오픈<b>AI</b>는 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램에서 자사 <b>AI</b>의 사용을 막는다는 조항을 삭제했다. 다만 마칸주 부사장은 여전히 무기 개발과 재물 파괴, 사람을 해치는 것에 대한 이용은 금지하고 있다고... ",https://biz.chosun.com/it-science/ict/2024/01/17/2LC6X72LIRDJ5I62ITRAAX6UQQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000963256?sid=105
581,2024-01-17 16:40:00,"오픈<b>AI</b>, 美 국방부와 <b>AI</b>기반 ‘사이버 보안 도구’ 공동 개발","이와 관련해 오픈<b>AI</b>는 자사 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램에 자사 <b>AI</b>의 사용을 금지하는 조항을 삭제했다. 다만, 마칸주 부사장은 <b>AI</b>를 무기 개발과 재물 파괴, 사람을 해치는 것에 이용하는 것은 여전히... ",http://www.g-enews.com/ko-kr/news/article/news_all/202401171633349227b418061615_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202401171633349227b418061615_1/article.html
582,2024-01-17 15:53:00,현실 된 '인간 방패'... 어깨에 소총 올린 사진 공개 [지금이뉴스],"지하에 <b>군사</b>시설을 갖춰놨다&quot;는 의혹을 제기하기도 했습니다. 이에 대해 하마스는 &quot;이스라엘군이 지목한 장소는 수백 명의 환자와 의료진, 피난민이 있는 곳&quot;이라며 전면 부인했습니다. 기자ㅣ서미량 <b>AI</b> 앵커ㅣY-ON... ",https://www.ytn.co.kr/_ln/0134_202401171553394685,https://n.news.naver.com/mnews/article/052/0001986459?sid=004
583,2024-01-17 15:22:00,"손오공처럼 신묘? 中양자컴퓨터 ‘본원오공’, 미국이 사용자수 1위",양자컴퓨터 기술을 손에 넣으면 <b>AI</b>·신약·우주·<b>군사</b> 등 미래 첨단 기술 패권을 거머쥘 수 있다는 분석이 나올 정도다. 이 때문에 중국에서 가장 앞선 양자 컴퓨터인 본원오공이 지난 6일 공개되자 즉시 세계적인... ,https://www.chosun.com/international/china/2024/01/17/AY2RY543TVHBJJUAL77J4QHUNE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003811324?sid=104
584,2024-01-17 14:18:00,전쟁과 기후변화보다 위험한 '가짜뉴스'⋯ 양극화∙전체주의 부채질,특히 인공지능(<b>AI</b>) 등 IT기술 발달로 정치와 관련된 가짜뉴스의 생산과 전파가 쉬워지며 그 심각성이... 중국은 '하나의 중국' 원칙을 내세우며 대만을 흡수하기 위해 경제 제재와 대만 해협에서의 <b>군사</b>적 위협 등... ,https://www.asiatime.co.kr/article/20240117500129,https://www.asiatime.co.kr/article/20240117500129
585,2024-01-17 14:10:00,"JP모건, '미래 산업 게임체인저' 양자컴 스타트업 퀀티넘 투자",특히 <b>AI</b>·신약·우주·<b>군사</b> 등 미래 첨단 기술 패권을 차지할 수 있는 게임 체인저로 꼽힌다. 단순히 개발 시간을 단축하는 걸 넘어 인류가 풀지 못한 난제를 해결하고 세상에 없던 기술을 만들 수 있어서다. 이에... ,https://www.theguru.co.kr/news/article.html?no=65319,https://www.theguru.co.kr/news/article.html?no=65319
586,2024-01-17 13:30:00,인공지능과 평화 – 두 세계 평화의 날,"미국은 중국을 겨냥해서 &quot;<b>AI</b>가 검열과 통제 등 인권침해 도구로 전락할 것을 우려했다&quot;면, 중국은 &quot;<b>AI</b>가 <b>군사</b> 패권에 활용되는 것&quot;을 반대했다. 러시아는 &quot;아직 <b>AI</b>가 세계 안보위협 요인으로 규명이 되지 않았다&quot;면서... ",http://www.catholicnews.co.kr/news/articleView.html?idxno=33612,http://www.catholicnews.co.kr/news/articleView.html?idxno=33612
587,2024-01-17 12:56:00,"웨인힐스 브라이언트 A.I, 인공지능 퍼브리싱 사업에 착수","정치, 외교 및 <b>군사</b>, 산업, 교육, 안전 의료, 서비스 등 다양한 업무 체계를 개선하고 사람들이 실생활 속에서... 웨인힐스 관계자는 &quot;<b>AI</b>의 활용도는 상상을 초월하는 수준이지만 여전히 많은 사람들이 인공지능의... ",http://www.kdpress.co.kr/news/articleView.html?idxno=125891,http://www.kdpress.co.kr/news/articleView.html?idxno=125891
588,2024-01-17 11:48:00,"웨인힐스 브라이언트 A.I, 인공지능 퍼브리싱 사업 착수","통해 <b>AI</b>를 더욱 친숙하게 느끼고 이용할 수 있도록 도울 예정&quot;이라고 전했다. 한편 웨인힐스는 오픈에이아이 GPT 스토어에 인공지능 비서 챗봇서비스를 출시한 바 있다. 정치, 외교 및 <b>군사</b>, 산업, 교육, 안전 의료, 서비스 등... ",https://www.epnc.co.kr/news/articleView.html?idxno=240109,https://www.epnc.co.kr/news/articleView.html?idxno=240109
589,2024-01-17 11:47:00,4·10 총선에 민주주의 사활도 걸렸다[김석의 시론],"3가지 변수는 대외적으로는 권위주의 국가들의 선거 개입 움직임, 국내적으로는 국민을 갈라치는 극단주의, 기술적으로는 인공지능(<b>AI</b>) 기술을 이용한 가짜뉴스다. 대만 총통 선거부터 중국은 수차례 <b>군사</b>적 도발과 경제적... ",https://www.munhwa.com/news/view.html?no=2024011701033011000002,https://n.news.naver.com/mnews/article/021/0002616417?sid=110
590,2024-01-17 10:45:00,오픈<b>AI</b> “美 국방부와 협력해 ‘사이버 보안 도구’ 개발 중”,"앞서 오픈<b>AI</b>는 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램에서 자사 <b>AI</b>의 사용을 막는다는 조항을 삭제했다. 다만 여전히 무기 개발과 재물 파괴, 사람을 해치는 것에 대한 이용은 금지하고 있다고 마칸주 부사장은... ",http://news.heraldcorp.com/view.php?ud=20240117000257,https://n.news.naver.com/mnews/article/016/0002253397?sid=104
591,2024-01-17 10:35:00,"캐나다, 中 90곳 등 외국기관 107곳 '안보 위협' 블랙리스트에","(NUDT)와 <b>군사</b>과학원 등 중국 기관이 90곳으로 대부분을 차지했다. 이어 이란 11곳, 러시아 기관 6곳 등이 포함됐다. 캐나다 정부는 관련 분야를 '예민한 연구 기술' 분야로 지칭하면서 인공지능(<b>AI</b>), 양자역학, 로봇 시스템... ",https://www.yna.co.kr/view/AKR20240117061300009?input=1195m,https://n.news.naver.com/mnews/article/001/0014449317?sid=104
592,2024-01-17 10:30:00,1월 3주 주요 제조업 전망,"제로에너지화 △<b>AI</b>·IoT·ICT·BIM 등을 이용해 하이테크 융복합 산업과 고효율 스마트 시티, 탄소중립 실현... 외교적, <b>군사</b>적 압박이 진행된다면 글로벌 기업들이 대만 TSMC를 통한 반도체 수급이 어려워질 수 있음.... ",http://www.laborplus.co.kr/news/articleView.html?idxno=33094,http://www.laborplus.co.kr/news/articleView.html?idxno=33094
593,2024-01-17 10:30:00,"웨인힐스 브라이언트 A.I, 인공지능 퍼브리싱 사업에 착수","정치, 외교 및 <b>군사</b>, 산업, 교육, 안전 의료, 서비스 등 다양한 업무 체계를 개선하고 사람들이 실생활 속에서... 업체 관계자는 &quot;<b>AI</b>의 활용도는 상상을 초월하는 수준이지만 여전히 많은 사람들이 인공지능의 필요성이나... ",https://www.getnews.co.kr/news/articleView.html?idxno=657153,https://www.getnews.co.kr/news/articleView.html?idxno=657153
594,2024-01-17 10:20:00,"오픈<b>AI</b>·美 국방부, 사이버 보안 도구 개발 협력",16일(현지시간) 블룸버그통신에 따르면 최근 오픈<b>AI</b>는 자사 서비스 약관에서 <b>AI</b>의 '<b>군사</b> 및 전쟁' 애플리케이션 사용을 금지하는 문구를 삭제했다. 이는 챗GPT 및 기타 도구의 새로운 용도에 적응하기 위한 정책... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=502239,https://www.digitaltoday.co.kr/news/articleView.html?idxno=502239
595,2024-01-17 10:17:00,신원식 &quot;GP 상호 검증 당시 문서 확인...곧 진실의 문 열릴 것&quot; [지금이뉴스],"신원식 국방부 장관은 2018년 9·19 남북<b>군사</b>합의에 따라 북한이 파괴한 북한군 최전방 감시초소, GP에 대한... 우려가 있어 냉정하게 봐야 한다고 강조했습니다. 기자ㅣ김문경 <b>AI</b> 앵커ㅣY-GO 자막편집 | 이 선 #지금이뉴스",https://www.ytn.co.kr/_ln/0134_202401171017057859,https://n.news.naver.com/mnews/article/052/0001986270?sid=100
596,2024-01-17 10:16:00,오픈<b>AI</b> &quot;'사이버 보안 도구' 개발 중…미 국방부와 협력&quot;,"앞서 오픈<b>AI</b>는 이용 약관에서 <b>군사</b> 및 전쟁 응용 프로그램에서 자사 <b>AI</b>의 사용을 막는다는 조항을 삭제했다. 다만, 마칸주 부사장은 여전히 무기 개발과 재물 파괴, 사람을 해치는 것에 대한 이용은 금지하고 있다고... ",https://www.yna.co.kr/view/AKR20240117054800009?input=1195m,https://n.news.naver.com/mnews/article/001/0014449241?sid=101
597,2024-01-17 09:53:00,"에이모, CES서 고객사 110곳 유치...&quot;데이터 분야 새 기준 제시&quot;","데이터 인공지능(<b>AI</b>) 플랫폼 에이모는 이곳에서 ‘<b>AI</b> 테크 서밋’을 열고, 참관객들에게 데이터 전주기... 탐지와 <b>군사</b> 전술을 추천해준다. 테크 서밋에는 하이델베르크 대학 칼스턴 로터 교수가 ‘컴퓨터 비전에서 합성... ",https://zdnet.co.kr/view/?no=20240116173709,https://n.news.naver.com/mnews/article/092/0002318333?sid=105
598,2024-01-17 09:35:00,오픈<b>AI</b> &quot;미 국방부와 보안 기능 개발중&quot;,"오픈<b>AI</b>는 그동안 챗GPT의 내부 정책에서 '<b>군사</b> 및 전쟁' 애플리케이션과 악성코드 생성에 <b>AI</b> 모델과 관련 기술 사용을 금지해왔다. 그러나 최근 정책에서 '악성코드 생성', '<b>군사</b> 및 전쟁' 애플리케이션, '다단계 마케팅... ",https://zdnet.co.kr/view/?no=20240117084612,https://n.news.naver.com/mnews/article/092/0002318322?sid=105
599,2024-01-17 09:24:00,[유동원의 투자전략] <b>AI</b> 낙관론 지속…주목할 대형 기술주 12개 종목은?,"228% - <b>AI</b>수혜주 AMD목표주가 상향…8.24% 급등 - 바클레이즈 &quot;AMD, <b>AI</b>반도체 수혜…투자의견 매수&quot; - '<b>AI</b> 낙관론... 양상…중동 <b>군사</b>적 긴장감 고조 - 반군 후티, 미국 공습 직후 그리스 선박 미사일 공격 - 후티 &quot;우리 해군... ",https://biz.sbs.co.kr/article_hub/20000153156?division=NAVER,https://n.news.naver.com/mnews/article/374/0000366976?sid=101
600,2024-01-17 08:26:00,"[어제장 오늘장] 엎친 데 덮친 국내증시…실적 시즌, 어떻게 대비할까?",시장은 중국 인민은행의 유동성 부양 조치가 나오지 않은 점에 실망했고 급작스러운 북한의 <b>군사</b> 위협에... 등의 <b>AI</b> 기술이 다수 탑재될 것으로 보입니다. 생성형 <b>AI</b> 스마트폰 출하량은 꾸준히 성장해 2027년 전체의 40%까지... ,https://biz.sbs.co.kr/article_hub/20000153155?division=NAVER,https://n.news.naver.com/mnews/article/374/0000366974?sid=101
601,2024-01-17 07:31:00,"수류탄 앞으론 휴대용 드론이 투척?…미군, 드론 포획하는 수류탄 개발 중[이...",인공지능(<b>AI</b>) 시대에 접어들면서 최첨단의 각종 무기가 등장으로 수류탄의 활용 방식에 변화가 생겼다. 당장... 노스캐롤라이나주 <b>군사</b>기지에서 시연하며 실전 배치를 준비 중이다. 공개된 소형 무인기인 드론40은 성인의... ,https://www.sedaily.com/NewsView/2D44AEX88J,https://n.news.naver.com/mnews/article/011/0004287844?sid=100
602,2024-01-17 05:01:00,[스타트업 리포트] '자율 주행의 눈' 만드는 이재은 비트센싱 대표,반면 제2차 세계대전 때 <b>군사</b>용으로 개발된 레이더는 날씨의 영향을 받지 않는다. 전파를 이용하기 때문에... 요즘 유행처럼 번지는 인공지능(<b>AI</b>)도 자율주행 차량용 레이더에 결합된다. &quot;레이더 신호처리부에 들어간 <b>AI</b>가... ,https://www.hankookilbo.com/News/Read/A2024011514550003504?did=NA,https://n.news.naver.com/mnews/article/469/0000780685?sid=105
603,2024-01-17 04:08:00,"[모닝픽] 현대 WRC, 2024년 새 리버리 공개","또한 러시아는 발트해 연안에서 전쟁을 시작하고, 9월까지는 '자파드 2024'라는 대규모 <b>군사</b> 훈련을 실행할... ◇삼성, 갤럭시 언팩에서 가상 인플루언서 샘(SAM) 통해 <b>AI</b> 강조 삼성의 가상 인플루언서 샘(Sam)이 갤럭시... ",http://www.g-enews.com/ko-kr/news/article/news_all/202401170405297544e8b8a793f7_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202401170405297544e8b8a793f7_1/article.html
604,2024-01-17 03:05:00,"中, ‘거대 언어 모델’로 군용 <b>AI</b> 개발 중",논문에 따르면 연구진은 기존의 <b>군사</b> <b>AI</b>에 LLM 모델을 연결한 뒤 2011년 미군의 리비아 공격 상황을 교육했다. <b>군사</b> <b>AI</b>는 연구진과 여러 차례 대화를 통해 양측 군대의 무기와 배치 상황 등 데이터를 전달받은 후 미군의... ,https://www.chosun.com/economy/science/2024/01/17/3AO7GUD4C5HZHBBSZFQ4KPECNM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003811184?sid=105
605,2024-01-17 00:01:00,[사설] “<b>AI</b> 한·미 격차 447년”…족쇄 제거와 전폭 지원으로 기업 뛰게 하라,"최근 폐막한 ‘CES 2024’에서 드러났듯이 <b>AI</b>는 미래 기술 경쟁력의 핵심이다. 경제는 물론 <b>군사</b> 안보, 공중 보건 등 모든 분야의 패러다임을 바꿀 수 있는 핵심 기술의 주도권 확보를 위해 글로벌 기업들과 각국 정부가... ",https://www.sedaily.com/NewsView/2D449M6ZNI,https://n.news.naver.com/mnews/article/011/0004287819?sid=110
